GEOID,NAME,pwd_est,pwd_moe,total_est,total_moe,pwd_perc_est,pwd_perc_moe
020200017314,"Block Group 4, Census Tract 17.31, Anchorage Municipality, Alaska",295,117.69451983843598,1158,514,0.2547495682210708,0.15203920977316115
020200017315,"Block Group 5, Census Tract 17.31, Anchorage Municipality, Alaska",87,114.35471131527551,513,287,0.1695906432748538,0.2422650927467151
020200017321,"Block Group 1, Census Tract 17.32, Anchorage Municipality, Alaska",280,112.2319027727856,1379,275,0.20304568527918782,0.09090270511284544
020200017322,"Block Group 2, Census Tract 17.32, Anchorage Municipality, Alaska",125,81.38181615078395,1307,306,0.09563886763580719,0.06616979647677065
020200017323,"Block Group 3, Census Tract 17.32, Anchorage Municipality, Alaska",218,103.39729203417274,1132,358,0.19257950530035337,0.10978330394454854
020200017324,"Block Group 4, Census Tract 17.32, Anchorage Municipality, Alaska",65,47.031904065219386,989,375,0.06572295247724974,0.053688888472095804
020200018011,"Block Group 1, Census Tract 18.01, Anchorage Municipality, Alaska",143,119.91663771137014,864,206,0.16550925925925927,0.1442933028880315
020200018012,"Block Group 2, Census Tract 18.01, Anchorage Municipality, Alaska",179,130.25359879865124,1280,396,0.13984375,0.11057582088051914
020200018013,"Block Group 3, Census Tract 18.01, Anchorage Municipality, Alaska",321,168.20820431833877,1778,439,0.18053993250843645,0.10458119228703247
020200018021,"Block Group 1, Census Tract 18.02, Anchorage Municipality, Alaska",53,37.72267222772003,406,149,0.13054187192118227,0.10453717447548073
020200018022,"Block Group 2, Census Tract 18.02, Anchorage Municipality, Alaska",113,85.901105930017,980,262,0.11530612244897959,0.09291687039999295
020200018023,"Block Group 3, Census Tract 18.02, Anchorage Municipality, Alaska",67,55.09990925582364,574,216,0.11672473867595819,0.10556502800492852
020200018024,"Block Group 4, Census Tract 18.02, Anchorage Municipality, Alaska",166,99.58915603618699,1717,362,0.09668025626092021,0.06147922535747341
020200019001,"Block Group 1, Census Tract 19, Anchorage Municipality, Alaska",135,73.1983606373804,628,177,0.21496815286624205,0.13136464022420813
020200019002,"Block Group 2, Census Tract 19, Anchorage Municipality, Alaska",243,108.54492157627642,777,190,0.3127413127413127,0.15926003833126953
020200019003,"Block Group 3, Census Tract 19, Anchorage Municipality, Alaska",10,17.4928556845359,60,50,0.16666666666666666,0.3229398139851915
020200019004,"Block Group 4, Census Tract 19, Anchorage Municipality, Alaska",104,62.112800613078136,460,127,0.22608695652173913,0.14875727914683906
020200019005,"Block Group 5, Census Tract 19, Anchorage Municipality, Alaska",128,73.12318373812782,1097,283,0.11668185961713765,0.07313884331947383
020200020001,"Block Group 1, Census Tract 20, Anchorage Municipality, Alaska",100,63.89835678638379,387,119,0.25839793281653745,0.183235343039892
020200020002,"Block Group 2, Census Tract 20, Anchorage Municipality, Alaska",176,103.21821544669332,573,170,0.30715532286212915,0.20187493895449993
020200020003,"Block Group 3, Census Tract 20, Anchorage Municipality, Alaska",364,129.5839496234005,1074,361,0.33891992551210426,0.16593825951171226
020200020004,"Block Group 4, Census Tract 20, Anchorage Municipality, Alaska",122,76.30858405186143,719,246,0.16968011126564672,0.12097210603587681
020200021001,"Block Group 1, Census Tract 21, Anchorage Municipality, Alaska",33,41.701318923986086,516,160,0.06395348837209303,0.08321393208396737
020200021002,"Block Group 2, Census Tract 21, Anchorage Municipality, Alaska",192,92.81163720137685,775,179,0.24774193548387097,0.13272490730647052
020200021003,"Block Group 3, Census Tract 21, Anchorage Municipality, Alaska",112,72.013887549555335,583,175,0.19210977701543738,0.13632049272471392
020200021004,"Block Group 4, Census Tract 21, Anchorage Municipality, Alaska",31,28.879058156387302,322,137,0.09627329192546584,0.09859753759433286
020200021005,"Block Group 5, Census Tract 21, Anchorage Municipality, Alaska",102,69.9714227381436,665,174,0.15338345864661654,0.11261429012493898
020200022011,"Block Group 1, Census Tract 22.01, Anchorage Municipality, Alaska",138,78.27515570089912,1087,305,0.12695492180312787,0.08033936660533074
020200022012,"Block Group 2, Census Tract 22.01, Anchorage Municipality, Alaska",230,93.73366524360391,1308,312,0.17584097859327216,0.08303428555847671
020200022013,"Block Group 3, Census Tract 22.01, Anchorage Municipality, Alaska",124,54.055527006958314,1080,233,0.11481481481481481,0.055845398069258256
020200022014,"Block Group 4, Census Tract 22.01, Anchorage Municipality, Alaska",120,75.29276193632427,483,187,0.2484472049689441,0.1831742083991364
020200022021,"Block Group 1, Census Tract 22.02, Anchorage Municipality, Alaska",145,111.3822247937255,544,168,0.2665441176470588,0.22067397014955378
020200022022,"Block Group 2, Census Tract 22.02, Anchorage Municipality, Alaska",52,34.813790371058424,468,159,0.1111111111111111,0.08341851637738046
020200022023,"Block Group 3, Census Tract 22.02, Anchorage Municipality, Alaska",82,48.4458460551573,827,188,0.09915356711003627,0.06276711081417909
020200022024,"Block Group 4, Census Tract 22.02, Anchorage Municipality, Alaska",174,104.25929215182693,696,219,0.25,0.16919628625397684
020200023011,"Block Group 1, Census Tract 23.01, Anchorage Municipality, Alaska",235,155.65346125287417,2260,384,0.10398230088495575,0.07110323646357401
020200023012,"Block Group 2, Census Tract 23.01, Anchorage Municipality, Alaska",93,114.56875664857326,1223,377,0.07604251839738348,0.0965666730269633
020200023013,"Block Group 3, Census Tract 23.01, Anchorage Municipality, Alaska",61,73.47108274688756,1215,397,0.050205761316872426,0.06265570775003636
020200023014,"Block Group 4, Census Tract 23.01, Anchorage Municipality, Alaska",40,48.47679857416329,756,216,0.05291005291005291,0.06588061521073438
020200023021,"Block Group 1, Census Tract 23.02, Anchorage Municipality, Alaska",88,54,768,217,0.11458333333333333,0.07740825190249088
020200023022,"Block Group 2, Census Tract 23.02, Anchorage Municipality, Alaska",99,61.89507250177513,689,189,0.14368650217706821,0.09809956247212125
020200023023,"Block Group 3, Census Tract 23.02, Anchorage Municipality, Alaska",113,59.782940710540494,899,235,0.12569521690767518,0.07417374742769675
020200023024,"Block Group 4, Census Tract 23.02, Anchorage Municipality, Alaska",34,42.20189569201838,637,204,0.05337519623233909,0.06842063655372585
020200023025,"Block Group 5, Census Tract 23.02, Anchorage Municipality, Alaska",116,77.1621668954417,723,184,0.16044260027662519,0.11426926287500908
020200023031,"Block Group 1, Census Tract 23.03, Anchorage Municipality, Alaska",77,82.77076778670111,512,215,0.150390625,0.17355893994088234
020200023032,"Block Group 2, Census Tract 23.03, Anchorage Municipality, Alaska",63,51.19570294468082,1174,386,0.05366269165247019,0.04704204564660616
020200023033,"Block Group 3, Census Tract 23.03, Anchorage Municipality, Alaska",57,52.182372502598994,1340,295,0.04253731343283582,0.04005221196657717
020200023034,"Block Group 4, Census Tract 23.03, Anchorage Municipality, Alaska",160,101.44456614328833,1916,445,0.08350730688935282,0.05638656951318734
020200023035,"Block Group 5, Census Tract 23.03, Anchorage Municipality, Alaska",62,74.3706931526122,702,228,0.08831908831908832,0.10975585917212162
020200023036,"Block Group 6, Census Tract 23.03, Anchorage Municipality, Alaska",147,93.00537618869137,905,271,0.16243093922651933,0.11369759503683792
020200024001,"Block Group 1, Census Tract 24, Anchorage Municipality, Alaska",84,64.76109943476871,361,139,0.23268698060941828,0.20052228374720302
020200024002,"Block Group 2, Census Tract 24, Anchorage Municipality, Alaska",59,51.088159097779204,1027,193,0.05744888023369036,0.05090310300961499
020200024003,"Block Group 3, Census Tract 24, Anchorage Municipality, Alaska",145,62.21736092120912,924,177,0.15692640692640691,0.073740182204715
020200025011,"Block Group 1, Census Tract 25.01, Anchorage Municipality, Alaska",61,50.457903246171455,992,199,0.06149193548387097,0.05233924557967783
020200025012,"Block Group 2, Census Tract 25.01, Anchorage Municipality, Alaska",36,35.63705936241092,515,178,0.06990291262135923,0.07329476582343065
020200025013,"Block Group 3, Census Tract 25.01, Anchorage Municipality, Alaska",95,65.1766829472013,779,296,0.12195121951219512,0.09564218349725882
020200025014,"Block Group 4, Census Tract 25.01, Anchorage Municipality, Alaska",79,49.467160824126545,720,146,0.10972222222222222,0.0722171819863678
020200025015,"Block Group 5, Census Tract 25.01, Anchorage Municipality, Alaska",56,38.61346915261564,1096,259,0.051094890510948905,0.03724290667681705
020200025021,"Block Group 1, Census Tract 25.02, Anchorage Municipality, Alaska",92,86.05811989580066,733,271,0.12551159618008187,0.12624295990609558
020200025022,"Block Group 2, Census Tract 25.02, Anchorage Municipality, Alaska",204,94.94208761134337,1636,331,0.12469437652811736,0.06327964726303946
020200025023,"Block Group 3, Census Tract 25.02, Anchorage Municipality, Alaska",53,47.81213235152768,770,195,0.06883116883116883,0.06449398475360656
020200025024,"Block Group 4, Census Tract 25.02, Anchorage Municipality, Alaska",53,52.630789467763066,781,226,0.0678617157490397,0.07019186797122365
020200026011,"Block Group 1, Census Tract 26.01, Anchorage Municipality, Alaska",106,74.75292636412303,1007,240,0.10526315789473684,0.0783579399543468
020200026012,"Block Group 2, Census Tract 26.01, Anchorage Municipality, Alaska",183,106.42837967384452,1976,384,0.09261133603238866,0.05678784730500815
020200026013,"Block Group 3, Census Tract 26.01, Anchorage Municipality, Alaska",132,64.319514923544,933,265,0.1414790996784566,0.07979523774301966
020200026021,"Block Group 1, Census Tract 26.02, Anchorage Municipality, Alaska",112,74.2024258363566,1743,248,0.0642570281124498,0.04354235262832181
020200026022,"Block Group 2, Census Tract 26.02, Anchorage Municipality, Alaska",168,104.59445491994306,790,269,0.21265822784810126,0.1509061412309431
020200026023,"Block Group 3, Census Tract 26.02, Anchorage Municipality, Alaska",313,137.48818131024936,1902,311,0.16456361724500526,0.07713189858917982
020200026031,"Block Group 1, Census Tract 26.03, Anchorage Municipality, Alaska",118,80.2122185206219,1317,262,0.08959757023538345,0.06345986502106132
020200026032,"Block Group 2, Census Tract 26.03, Anchorage Municipality, Alaska",28,30.24896692450835,906,218,0.03090507726269316,0.03420549752693242
020200026033,"Block Group 3, Census Tract 26.03, Anchorage Municipality, Alaska",232,113.525327570547,2114,410,0.1097445600756859,0.05776587114027938
020200027021,"Block Group 1, Census Tract 27.02, Anchorage Municipality, Alaska",376,154.35996890385798,2217,406,0.16959855660802886,0.07623886416918459
020200027022,"Block Group 2, Census Tract 27.02, Anchorage Municipality, Alaska",258,138.8344337691482,1932,502,0.13354037267080746,0.07979915437414924
020200027023,"Block Group 3, Census Tract 27.02, Anchorage Municipality, Alaska",114,83.69587803470371,1201,293,0.09492089925062448,0.07343529630254217
020200027024,"Block Group 4, Census Tract 27.02, Anchorage Municipality, Alaska",207,109.77249200050075,1042,274,0.19865642994241842,0.11758814234343835
020200027025,"Block Group 5, Census Tract 27.02, Anchorage Municipality, Alaska",265,198.6126884164252,1348,341,0.19658753709198812,0.15550503114828648
020200027111,"Block Group 1, Census Tract 27.11, Anchorage Municipality, Alaska",10,18.35755975068582,682,178,0.01466275659824047,0.02718792775179672
020200027112,"Block Group 2, Census Tract 27.11, Anchorage Municipality, Alaska",156,110.0817877761803,742,275,0.21024258760107817,0.16757594783629595
020200027113,"Block Group 3, Census Tract 27.11, Anchorage Municipality, Alaska",112,89.7217922246318,771,191,0.14526588845654995,0.12180796673589085
020200027114,"Block Group 4, Census Tract 27.11, Anchorage Municipality, Alaska",369,143.06292321912062,2800,360,0.13178571428571428,0.05383011908920368
020200027121,"Block Group 1, Census Tract 27.12, Anchorage Municipality, Alaska",177,89.92218858546538,888,247,0.19932432432432431,0.11544797087019958
020200027122,"Block Group 2, Census Tract 27.12, Anchorage Municipality, Alaska",94,100.68763578513501,887,201,0.10597519729425028,0.11602722274265832
020200027123,"Block Group 3, Census Tract 27.12, Anchorage Municipality, Alaska",287,151.3571934200684,1599,328,0.1794871794871795,0.10156564951955988
020200027124,"Block Group 4, Census Tract 27.12, Anchorage Municipality, Alaska",237,132.5481044753187,2482,520,0.09548751007252215,0.05702787094394389
020200027125,"Block Group 5, Census Tract 27.12, Anchorage Municipality, Alaska",171,83.63611660042568,896,203,0.19084821428571427,0.10287222792366248
020200028111,"Block Group 1, Census Tract 28.11, Anchorage Municipality, Alaska",158,169.23652088128023,978,347,0.16155419222903886,0.18229006520078825
020200028112,"Block Group 2, Census Tract 28.11, Anchorage Municipality, Alaska",202,159.14458834657245,1517,457,0.13315754779169414,0.11231521475555495
020200028113,"Block Group 3, Census Tract 28.11, Anchorage Municipality, Alaska",118,106.78483038334612,659,203,0.17905918057663125,0.17117120012137757
020200028114,"Block Group 4, Census Tract 28.11, Anchorage Municipality, Alaska",391,188.52851243247002,1900,506,0.20578947368421052,0.1133547214634101
020200028121,"Block Group 1, Census Tract 28.12, Anchorage Municipality, Alaska",380,150.49584711878265,2964,390,0.1282051282051282,0.053503496088694515
020200028122,"Block Group 2, Census Tract 28.12, Anchorage Municipality, Alaska",127,61.0163912403872,1717,281,0.07396622015142691,0.03754179187183062
020200028123,"Block Group 3, Census Tract 28.12, Anchorage Municipality, Alaska",82,55.46169849544819,1058,190,0.07750472589792061,0.054237597344250106
020200028131,"Block Group 1, Census Tract 28.13, Anchorage Municipality, Alaska",64,48.96937818678118,1102,196,0.05807622504537205,0.04562155829436119
020200028132,"Block Group 2, Census Tract 28.13, Anchorage Municipality, Alaska",227,84.09518416651456,1850,210,0.1227027027027027,0.047542891444567276
020200028133,"Block Group 3, Census Tract 28.13, Anchorage Municipality, Alaska",82,55.991070716677676,694,200,0.11815561959654179,0.08757002361096614
020200028211,"Block Group 1, Census Tract 28.21, Anchorage Municipality, Alaska",57,34.62657938636157,1051,150,0.05423406279733587,0.03384335767708822
020200028212,"Block Group 2, Census Tract 28.21, Anchorage Municipality, Alaska",100,54.405882034941776,1169,171,0.0855431993156544,0.04819336434906071
020200028213,"Block Group 3, Census Tract 28.21, Anchorage Municipality, Alaska",173,74.90660852021001,1372,169,0.1260932944606414,0.05676296753765723
020200028221,"Block Group 1, Census Tract 28.22, Anchorage Municipality, Alaska",58,50.61620293937506,1020,159,0.056862745098039215,0.05040915704671369
020200028222,"Block Group 2, Census Tract 28.22, Anchorage Municipality, Alaska",93,56.64803615307419,917,139,0.10141766630316248,0.06365947614764171
020200028223,"Block Group 3, Census Tract 28.22, Anchorage Municipality, Alaska",140,72.27724399837061,1072,167,0.13059701492537312,0.07042547855147815
020200028231,"Block Group 1, Census Tract 28.23, Anchorage Municipality, Alaska",79,50.84289527554464,1012,195,0.07806324110671936,0.05244345305273752
020200028232,"Block Group 2, Census Tract 28.23, Anchorage Municipality, Alaska",290,111.5437134042076,2891,261,0.10031131096506399,0.0396316566272582
020200029001,"Block Group 1, Census Tract 29, Anchorage Municipality, Alaska",0,9,137,89,0,0.06569343065693431
020200029002,"Block Group 2, Census Tract 29, Anchorage Municipality, Alaska",21,26.570660511172846,593,259,0.03541315345699832,0.047401643838858046
020200029003,"Block Group 3, Census Tract 29, Anchorage Municipality, Alaska",43,56.43580423808985,614,230,0.07003257328990228,0.09558542002017044
020200029004,"Block Group 4, Census Tract 29, Anchorage Municipality, Alaska",105,96.82458365518542,634,301,0.16561514195583596,0.17177255934102273
021220003001,"Block Group 1, Census Tract 3, Kenai Peninsula Borough, Alaska",117,64.40496875241847,940,237,0.12446808510638298,0.07536081335881521
021700002002,"Block Group 2, Census Tract 2, Matanuska-Susitna Borough, Alaska",145,46.54030511288038,523,88,0.27724665391969405,0.10047338199247484
021700006012,"Block Group 2, Census Tract 6.01, Matanuska-Susitna Borough, Alaska",293,108.17578287213826,1506,245,0.1945551128818061,0.07849394207756738
021700013001,"Block Group 1, Census Tract 13, Matanuska-Susitna Borough, Alaska",124,50.33885179461288,626,87,0.19808306709265175,0.08499519653239225
022610003001,"Block Group 1, Census Tract 3, Valdez-Cordova Census Area, Alaska",82,33.8673884437522,342,68,0.23976608187134502,0.10990509953569355
040130610111,"Block Group 1, Census Tract 610.11, Maricopa County, Arizona",116,68.95650803223725,1421,413,0.08163265306122448,0.05401625918689801
040130610112,"Block Group 2, Census Tract 610.11, Maricopa County, Arizona",406,164.58432489152787,3719,469,0.10916913148695886,0.04634696458326669
040130610131,"Block Group 1, Census Tract 610.13, Maricopa County, Arizona",122,66.49060083951716,2164,333,0.056377079482439925,0.031927049716836825
040130820021,"Block Group 1, Census Tract 820.02, Maricopa County, Arizona",328,197.48924021323288,1973,563,0.16624429802331475,0.11076810743664117
040130820022,"Block Group 2, Census Tract 820.02, Maricopa County, Arizona",389,183.18842758209374,1660,382,0.23433734939759035,0.12282550427543665
040130820023,"Block Group 3, Census Tract 820.02, Maricopa County, Arizona",127,117.5457357797381,1563,536,0.08125399872040946,0.08020131390417527
040130820071,"Block Group 1, Census Tract 820.07, Maricopa County, Arizona",251,91.09335870413386,1832,296,0.13700873362445415,0.05442847157454673
040130820072,"Block Group 2, Census Tract 820.07, Maricopa County, Arizona",201,71.37926869897169,1432,283,0.1403631284916201,0.057044559139010284
040130820081,"Block Group 1, Census Tract 820.08, Maricopa County, Arizona",286,125.96031120952345,1449,399,0.1973775017253278,0.10252137270185785
040130820082,"Block Group 2, Census Tract 820.08, Maricopa County, Arizona",279,213.5485893186841,1608,492,0.17350746268656717,0.14302170864422525
040130820083,"Block Group 3, Census Tract 820.08, Maricopa County, Arizona",176,101.57263410978372,1097,246,0.16043755697356427,0.09933552596584298
040130820091,"Block Group 1, Census Tract 820.09, Maricopa County, Arizona",205,115.63304026099115,1840,386,0.11141304347826086,0.0670495970041899
040130820092,"Block Group 2, Census Tract 820.09, Maricopa County, Arizona",181,87.37276463521113,1830,343,0.09890710382513661,0.0512174190301187
040130820101,"Block Group 1, Census Tract 820.10, Maricopa County, Arizona",477,247.09917037497314,2002,476,0.23826173826173827,0.1358057395874554
040130820102,"Block Group 2, Census Tract 820.10, Maricopa County, Arizona",307,135.88966112254457,1607,333,0.1910392034847542,0.09336859685821579
040130820121,"Block Group 1, Census Tract 820.12, Maricopa County, Arizona",270,98.2089608946149,2188,350,0.12340036563071298,0.04903403673330642
040130820122,"Block Group 2, Census Tract 820.12, Maricopa County, Arizona",292,146.72082333465826,3036,471,0.09617918313570488,0.050578050140771456
040130820161,"Block Group 1, Census Tract 820.16, Maricopa County, Arizona",170,60.83584469702052,1929,135,0.08812856402280975,0.03213493095988044
040130820171,"Block Group 1, Census Tract 820.17, Maricopa County, Arizona",337,137.92389205645264,2389,307,0.14106320636249478,0.06051190606327934
040130820172,"Block Group 2, Census Tract 820.17, Maricopa County, Arizona",110,76.51143705355429,810,259,0.13580246913580246,0.10396153016620764
040130820181,"Block Group 1, Census Tract 820.18, Maricopa County, Arizona",147,73.92563831310488,1884,350,0.07802547770700637,0.04183040487399805
040130820182,"Block Group 2, Census Tract 820.18, Maricopa County, Arizona",157,80.46738469715541,2153,366,0.07292150487691593,0.039376705313225784
040130820192,"Block Group 2, Census Tract 820.19, Maricopa County, Arizona",178,84.5872330792301,988,297,0.18016194331983806,0.10130621591393757
040130820211,"Block Group 1, Census Tract 820.21, Maricopa County, Arizona",190,93.90420650854784,1773,246,0.10716300056401579,0.05501094489869968
040130820281,"Block Group 1, Census Tract 820.28, Maricopa County, Arizona",169,78.77182237323191,1186,227,0.14249578414839797,0.07179979642798515
040130820282,"Block Group 2, Census Tract 820.28, Maricopa County, Arizona",260,132.9736816065495,2074,378,0.1253616200578592,0.06806402719649073
040130822031,"Block Group 1, Census Tract 822.03, Maricopa County, Arizona",448,219.56775719581415,4402,620,0.10177192185370286,0.05189787424057822
040130822032,"Block Group 2, Census Tract 822.03, Maricopa County, Arizona",168,106.56922632730333,1216,341,0.13815789473684212,0.09582101073619063
040130822033,"Block Group 3, Census Tract 822.03, Maricopa County, Arizona",174,122.27428184209467,1581,423,0.11005692599620494,0.08275575831251296
040130822041,"Block Group 1, Census Tract 822.04, Maricopa County, Arizona",205,98.93432164825309,1630,301,0.12576687116564417,0.06498743709689968
040130822042,"Block Group 2, Census Tract 822.04, Maricopa County, Arizona",270,131.75355782672435,2968,500,0.09097035040431267,0.04696226621428038
040130822051,"Block Group 1, Census Tract 822.05, Maricopa County, Arizona",168,94.30800602281866,1762,420,0.09534619750283768,0.05814867398593978
040130822052,"Block Group 2, Census Tract 822.05, Maricopa County, Arizona",295,128.1483515305601,2562,369,0.11514441842310695,0.05269646796660232
040130822061,"Block Group 1, Census Tract 822.06, Maricopa County, Arizona",344,106.061303028013,3395,240,0.10132547864506627,0.03205109499492519
040130822071,"Block Group 1, Census Tract 822.07, Maricopa County, Arizona",149,48.40454524112379,978,178,0.1523517382413088,0.05673159697099722
040130822072,"Block Group 2, Census Tract 822.07, Maricopa County, Arizona",186,86.87922651589389,1305,205,0.1425287356321839,0.07023821151657506
040130830001,"Block Group 1, Census Tract 830, Maricopa County, Arizona",253,107.2100741535048,2517,452,0.10051648788239968,0.04626129439024848
040130830002,"Block Group 2, Census Tract 830, Maricopa County, Arizona",203,109.6540012949824,1891,399,0.10735060814383923,0.0622542548795905
040130830003,"Block Group 3, Census Tract 830, Maricopa County, Arizona",107,67.66830868286867,667,182,0.16041979010494753,0.11049210681192799
040130923082,"Block Group 2, Census Tract 923.08, Maricopa County, Arizona",214,195.757503049053,1727,418,0.1239143022582513,0.11725191626919929
040130923084,"Block Group 4, Census Tract 923.08, Maricopa County, Arizona",114,69.12307863514182,937,299,0.12166488794023479,0.08336297032008545
040130923091,"Block Group 1, Census Tract 923.09, Maricopa County, Arizona",230,138.14847085653898,1429,403,0.1609517144856543,0.10680061719103905
040130923094,"Block Group 4, Census Tract 923.09, Maricopa County, Arizona",92,44.51965857910413,524,166,0.17557251908396945,0.10154811750391757
040130924021,"Block Group 1, Census Tract 924.02, Maricopa County, Arizona",188,106.09901036296239,1056,209,0.17803030303030304,0.10647182553067101
040130924022,"Block Group 2, Census Tract 924.02, Maricopa County, Arizona",103,74.66592261534039,710,187,0.14507042253521127,0.11188930924987105
040130927131,"Block Group 1, Census Tract 927.13, Maricopa County, Arizona",306,104.85227703774487,1682,351,0.18192627824019025,0.07298838488302685
040130927161,"Block Group 1, Census Tract 927.16, Maricopa County, Arizona",143,84.46892919884802,1506,368,0.0949535192563081,0.06069800227160562
040130927162,"Block Group 2, Census Tract 927.16, Maricopa County, Arizona",146,77.1621668954417,634,212,0.2302839116719243,0.1440211732388483
040130927163,"Block Group 3, Census Tract 927.16, Maricopa County, Arizona",65,47.18050444834179,649,238,0.10015408320493066,0.0814484888510969
040130927191,"Block Group 1, Census Tract 927.19, Maricopa County, Arizona",102,86.83317338436964,1649,362,0.061855670103092786,0.054380716183841785
040130927192,"Block Group 2, Census Tract 927.19, Maricopa County, Arizona",318,124.91597175701753,1886,340,0.16861081654294804,0.07287517463549739
040130927202,"Block Group 2, Census Tract 927.20, Maricopa County, Arizona",149,83.30066026148893,803,293,0.1855541718555417,0.12387629573438007
040130927203,"Block Group 3, Census Tract 927.20, Maricopa County, Arizona",95,75.63729238940273,1056,315,0.08996212121212122,0.07648822675158605
040130930012,"Block Group 2, Census Tract 930.01, Maricopa County, Arizona",202,106.74268124794318,1268,363,0.15930599369085174,0.09574173528869678
040130930022,"Block Group 2, Census Tract 930.02, Maricopa County, Arizona",269,177.15247669733552,1271,441,0.2116443745082612,0.15754208911882717
040130930023,"Block Group 3, Census Tract 930.02, Maricopa County, Arizona",202,104.47009141376301,1349,473,0.1497405485544848,0.0935627119972419
040130931011,"Block Group 1, Census Tract 931.01, Maricopa County, Arizona",96,54.00925846556311,613,218,0.1566068515497553,0.10423313374257176
040130931014,"Block Group 4, Census Tract 931.01, Maricopa County, Arizona",210,100.9504829111778,1191,235,0.17632241813602015,0.09162336659729624
040130931041,"Block Group 1, Census Tract 931.04, Maricopa County, Arizona",219,82.0182906430023,1305,217,0.167816091954023,0.06876570352935713
040130931043,"Block Group 3, Census Tract 931.04, Maricopa County, Arizona",144,75.59100475585703,498,135,0.2891566265060241,0.17083409994244655
040130931044,"Block Group 4, Census Tract 931.04, Maricopa County, Arizona",93,131.4115672229808,265,165,0.35094339622641507,0.5419013177185275
040130931061,"Block Group 1, Census Tract 931.06, Maricopa County, Arizona",159,90.24965373894794,943,285,0.16861081654294804,0.10842604157025643
040130931063,"Block Group 3, Census Tract 931.06, Maricopa County, Arizona",348,174.56803831171388,1145,420,0.30393013100436683,0.18887397251290064
040131032051,"Block Group 1, Census Tract 1032.05, Maricopa County, Arizona",112,48.33218389437829,1105,131,0.10135746606334842,0.04536005089758699
040131032052,"Block Group 2, Census Tract 1032.05, Maricopa County, Arizona",213,88,1147,153,0.1857018308631212,0.08062165751983817
040131032061,"Block Group 1, Census Tract 1032.06, Maricopa County, Arizona",101,38.3275357934736,911,122,0.11086717892425905,0.044614876784239685
040131032062,"Block Group 2, Census Tract 1032.06, Maricopa County, Arizona",133,56.9824534396335,988,114,0.1346153846153846,0.059729502121696504
040131032071,"Block Group 1, Census Tract 1032.07, Maricopa County, Arizona",118,45.2658811910251,882,116,0.13378684807256236,0.05425437072608074
040131032072,"Block Group 2, Census Tract 1032.07, Maricopa County, Arizona",119,65.37583651472461,1174,131,0.10136286201022146,0.05682343692868273
040131032081,"Block Group 1, Census Tract 1032.08, Maricopa County, Arizona",89,61.09828148156051,1122,207,0.07932263814616755,0.05638696859570648
040131032082,"Block Group 2, Census Tract 1032.08, Maricopa County, Arizona",149,84.34453153583817,1688,339,0.08827014218009478,0.053018581742833616
040131032083,"Block Group 3, Census Tract 1032.08, Maricopa County, Arizona",107,64.8459713474939,722,158,0.1481994459833795,0.09549041608470725
040131032091,"Block Group 1, Census Tract 1032.09, Maricopa County, Arizona",144,95.0263121456368,439,143,0.32801822323462415,0.24139584968127373
040131032092,"Block Group 2, Census Tract 1032.09, Maricopa County, Arizona",87,88.42510955605314,550,167,0.15818181818181817,0.16779389431034153
040131032093,"Block Group 3, Census Tract 1032.09, Maricopa County, Arizona",101,69.90708118638626,1616,242,0.0625,0.04426026025062238
040131032094,"Block Group 4, Census Tract 1032.09, Maricopa County, Arizona",229,112.61438629233834,1321,281,0.17335352006056018,0.09288295085768661
040131032101,"Block Group 1, Census Tract 1032.10, Maricopa County, Arizona",368,393.5555869251509,1239,556,0.2970137207425343,0.3444702671004655
040131032102,"Block Group 2, Census Tract 1032.10, Maricopa County, Arizona",266,139.09349373712632,1300,294,0.20461538461538462,0.11657299664499743
040131032103,"Block Group 3, Census Tract 1032.10, Maricopa County, Arizona",274,128.3160161476345,1305,359,0.2099616858237548,0.11403621833928101
040131032104,"Block Group 4, Census Tract 1032.10, Maricopa County, Arizona",92,65.90144156238162,526,219,0.17490494296577946,0.14491394701063734
040131032105,"Block Group 5, Census Tract 1032.10, Maricopa County, Arizona",171,111.56164215356459,486,171,0.35185185185185186,0.2608062456831444
040131032106,"Block Group 6, Census Tract 1032.10, Maricopa County, Arizona",52,45.39823785126467,829,237,0.06272617611580217,0.05762399823825602
040131032111,"Block Group 1, Census Tract 1032.11, Maricopa County, Arizona",97,71.11258679024411,809,163,0.11990111248454882,0.09116109695739455
040131032112,"Block Group 2, Census Tract 1032.11, Maricopa County, Arizona",202,83.8212383587835,1653,233,0.12220205686630368,0.053554282764243316
040131032113,"Block Group 3, Census Tract 1032.11, Maricopa County, Arizona",101,51.20546845796843,946,177,0.10676532769556026,0.057696893772750786
040131032121,"Block Group 1, Census Tract 1032.12, Maricopa County, Arizona",194,87.20665112249179,1431,234,0.13556953179594688,0.06484797028580418
040131032122,"Block Group 2, Census Tract 1032.12, Maricopa County, Arizona",110,66.06057825965497,967,129,0.11375387797311272,0.06998011763740082
040131032123,"Block Group 3, Census Tract 1032.12, Maricopa County, Arizona",111,89.26925562588724,996,227,0.11144578313253012,0.09315731851470317
040131032141,"Block Group 1, Census Tract 1032.14, Maricopa County, Arizona",90,52.51666402200353,1019,218,0.08832188420019627,0.054892041086938646
040131032142,"Block Group 2, Census Tract 1032.14, Maricopa County, Arizona",155,103.11159003720194,1361,177,0.11388684790595151,0.077195828708571
